SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_euclidean_max,Category_Selective,V1_V2,10.799668315448196,Raw,0.8,12,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,143.0,Raw,0.8,12,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,143.0,Raw,0.8,12,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.799668315448196,Abs,0.8,12,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.799668315448196,Abs,0.8,12,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,143.0,Abs,0.8,12,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,143.0,Abs,0.8,12,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.960602836487574,Raw,0.8,13,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.960602836487574,Raw,0.8,13,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,274.0,Raw,0.8,13,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,274.0,Raw,0.8,13,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.960602836487574,Abs,0.8,13,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.960602836487574,Abs,0.8,13,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,274.0,Abs,0.8,13,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,274.0,Abs,0.8,13,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.88685674474049,Raw,0.8,14,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.88685674474049,Raw,0.8,14,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,236.0,Raw,0.8,14,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,236.0,Raw,0.8,14,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.88685674474049,Abs,0.8,14,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.88685674474049,Abs,0.8,14,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,236.0,Abs,0.8,14,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,236.0,Abs,0.8,14,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.459083839009285,Raw,0.8,15,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.459083839009285,Raw,0.8,15,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,175.0,Raw,0.8,15,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,175.0,Raw,0.8,15,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.459083839009285,Abs,0.8,15,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.459083839009285,Abs,0.8,15,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,175.0,Abs,0.8,15,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,175.0,Abs,0.8,15,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.779998788247823,Raw,0.8,16,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.779998788247823,Raw,0.8,16,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,275.0,Raw,0.8,16,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,275.0,Raw,0.8,16,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.779998788247823,Abs,0.8,16,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.779998788247823,Abs,0.8,16,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,275.0,Abs,0.8,16,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,275.0,Abs,0.8,16,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.451329410318417,Raw,0.8,17,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.451329410318417,Raw,0.8,17,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,287.0,Raw,0.8,17,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,287.0,Raw,0.8,17,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.451329410318417,Abs,0.8,17,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.451329410318417,Abs,0.8,17,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,287.0,Abs,0.8,17,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,287.0,Abs,0.8,17,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.288662283843323,Raw,0.8,18,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.288662283843323,Raw,0.8,18,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,131.0,Raw,0.8,18,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,131.0,Raw,0.8,18,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.288662283843323,Abs,0.8,18,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.288662283843323,Abs,0.8,18,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,131.0,Abs,0.8,18,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,131.0,Abs,0.8,18,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.27314810230732,Raw,0.8,19,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.27314810230732,Raw,0.8,19,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,253.0,Raw,0.8,19,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,253.0,Raw,0.8,19,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.27314810230732,Abs,0.8,19,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.27314810230732,Abs,0.8,19,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,253.0,Abs,0.8,19,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,253.0,Abs,0.8,19,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,8.853842104554996,Raw,0.8,20,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,8.853842104554996,Raw,0.8,20,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,235.0,Raw,0.8,20,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,235.0,Raw,0.8,20,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,8.853842104554996,Abs,0.8,20,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,8.853842104554996,Abs,0.8,20,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,235.0,Abs,0.8,20,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,235.0,Abs,0.8,20,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,8.398188192296864,Raw,0.8,21,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,8.398188192296864,Raw,0.8,21,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,217.0,Raw,0.8,21,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,217.0,Raw,0.8,21,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,8.398188192296864,Abs,0.8,21,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,8.398188192296864,Abs,0.8,21,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,217.0,Abs,0.8,21,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,217.0,Abs,0.8,21,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,15.056059014434732,Raw,0.8,22,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,15.056059014434732,Raw,0.8,22,IIT_stim_on
