SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_euclidean_max_time,Category_Selective,V1_V2,498.0,Abs,1,4,IIT_stim_off
bary-sq_dtw_max,V1_V2,Category_Selective,9.879626642743705,Abs,1,4,IIT_stim_off
bary-sq_dtw_max,Category_Selective,V1_V2,9.879626642743705,Abs,1,4,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,341.0,Abs,1,4,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,341.0,Abs,1,4,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,9.093424294052644,Abs,1,4,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,9.093424294052644,Abs,1,4,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,498.0,Abs,1,4,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,498.0,Abs,1,4,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,6.360089181320096,Abs,1,4,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,6.360089181320096,Abs,1,4,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,341.0,Abs,1,4,IIT_stim_off
bary-sq_softdtw_max_time,Category_Selective,V1_V2,341.0,Abs,1,4,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,8.302190184821027,Raw,1,5,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,8.302190184821027,Raw,1,5,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,266.0,Raw,1,5,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,266.0,Raw,1,5,IIT_stim_off
bary-sq_dtw_max,V1_V2,Category_Selective,8.302190184821027,Raw,1,5,IIT_stim_off
bary-sq_dtw_max,Category_Selective,V1_V2,8.302190184821027,Raw,1,5,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,266.0,Raw,1,5,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,266.0,Raw,1,5,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,8.265153009530549,Raw,1,5,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,8.265153009530549,Raw,1,5,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,266.0,Raw,1,5,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,266.0,Raw,1,5,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,7.661056226829625,Raw,1,5,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,7.661056226829625,Raw,1,5,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,462.0,Raw,1,5,IIT_stim_off
bary-sq_softdtw_max_time,Category_Selective,V1_V2,462.0,Raw,1,5,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,8.302190184821027,Abs,1,5,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,8.302190184821027,Abs,1,5,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,266.0,Abs,1,5,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,266.0,Abs,1,5,IIT_stim_off
bary-sq_dtw_max,V1_V2,Category_Selective,9.072961514790864,Abs,1,5,IIT_stim_off
bary-sq_dtw_max,Category_Selective,V1_V2,9.072961514790864,Abs,1,5,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,155.0,Abs,1,5,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,155.0,Abs,1,5,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,8.498054241567736,Abs,1,5,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,8.498054241567736,Abs,1,5,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,266.0,Abs,1,5,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,266.0,Abs,1,5,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,6.479721100165741,Abs,1,5,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,6.479721100165741,Abs,1,5,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,462.0,Abs,1,5,IIT_stim_off
