stimulus_type,relevance_type,duration,times,Category_Selective,IPS,Prefrontal_Cortex,V1_V2
letter,Relevant non-target,1000ms,0.5210000000000001,0.0357542842497889,0.019452359754609613,0.009619354341231276,0.010091372431615191
letter,Relevant non-target,1000ms,0.522,0.007210068613417153,0.028494140431940214,0.018794693416963822,0.01209551137638096
letter,Relevant non-target,1000ms,0.5230000000000001,-0.022628572471689822,0.030112813646418466,0.013349216266458904,0.01805363219235977
letter,Relevant non-target,1000ms,0.524,0.004811591016574573,0.023866060237046925,-0.0023793989514528185,0.013827838059506653
letter,Relevant non-target,1000ms,0.5249999999999999,0.030080585046421287,0.03085505402321924,-0.0013565700492429251,0.005702583661481031
letter,Relevant non-target,1000ms,0.526,0.013549254409987865,0.03903488087913206,-0.0051790892636992035,0.005724617765368829
letter,Relevant non-target,1000ms,0.5269999999999999,0.00488812050136185,0.04983148123875052,-0.018647997518140634,-0.0016046372024194559
letter,Relevant non-target,1000ms,0.528,0.007596431111455212,0.04318388971836347,0.0001084567093973605,0.005237452784867695
letter,Relevant non-target,1000ms,0.5289999999999999,0.01233468421795446,0.03809179093871739,0.011708099918700877,0.021092136328045224
letter,Relevant non-target,1000ms,0.53,0.02352246764283073,0.0456872717662626,-0.005837946165115013,0.016759846154030155
letter,Relevant non-target,1000ms,0.5309999999999999,0.019239167766810183,0.0434509342146207,-0.0006639412173298271,0.013874149183428898
letter,Relevant non-target,1000ms,0.532,0.019383142779699332,0.0368070057216683,0.0017994590044443605,0.02081104353233342
letter,Relevant non-target,1000ms,0.5329999999999999,-0.0018701339504608187,0.04038828398378982,-0.006816630105681332,0.02741701937561461
letter,Relevant non-target,1000ms,0.534,-0.01569538968605998,0.03264773871211506,-0.0013346685791555235,0.030820595658743205
letter,Relevant non-target,1000ms,0.5349999999999999,0.0027786475242110595,0.015558904964125401,0.007886983112035045,0.014484838838848504
letter,Relevant non-target,1000ms,0.536,0.025981087267215743,0.004349970335523663,0.01869795737721783,0.007349505516280397
letter,Relevant non-target,1000ms,0.5369999999999999,0.009596304645310643,0.013539069604708255,0.013032234431194726,0.022432074060555945
letter,Relevant non-target,1000ms,0.538,-0.01859340509874572,0.01180363519066843,0.006170199684752146,0.022675691801589713
letter,Relevant non-target,1000ms,0.5389999999999999,-0.014425289553954335,0.008879929962909814,0.010676602417011747,0.02686086811627073
letter,Relevant non-target,1000ms,0.54,0.012281816918644725,0.025528222131681752,0.007627453558013274,0.034310545813046246
letter,Relevant non-target,1000ms,0.5409999999999999,0.04538950366279502,0.030296600607828395,0.01261034104918894,0.01830182089928633
letter,Relevant non-target,1000ms,0.542,0.043689249358448146,0.026540797691838192,0.024152367914891483,0.002923176175969377
letter,Relevant non-target,1000ms,0.5429999999999999,0.004211744092318339,0.0401222356947291,0.0014797078894324919,0.00941016700445179
letter,Relevant non-target,1000ms,0.544,0.010788721398562365,0.030681680231249953,-0.0017167481050786022,0.01080155943937996
letter,Relevant non-target,1000ms,0.5449999999999999,0.00899178547745315,0.015578018367580984,0.018723983364349262,0.017751732775551032
letter,Relevant non-target,1000ms,0.546,-0.028619936998852246,0.02327001011813974,0.019353387927588107,0.034968637973306085
letter,Relevant non-target,1000ms,0.5469999999999999,-0.017395531414804866,0.02963247752456197,0.021450303362230642,0.032102935785206475
letter,Relevant non-target,1000ms,0.548,-0.013559182060082378,0.018228741055520793,0.017183292077247638,0.03086815984939869
letter,Relevant non-target,1000ms,0.5489999999999999,-0.013586695880121864,0.011766394714061055,0.0037653409044223845,0.0287577815511221
letter,Relevant non-target,1000ms,0.55,0.012181172962144465,0.02611028006032548,0.0007046443811284709,0.01269528999242886
letter,Relevant non-target,1000ms,0.5509999999999999,0.00960245582817981,0.034774484508952486,0.012768246863095172,0.005511650333259771
letter,Relevant non-target,1000ms,0.552,-0.02343120097745685,0.04094917568710493,0.0107992529122198,0.01962392022997529
letter,Relevant non-target,1000ms,0.5529999999999999,0.0009686692022157265,0.043560082937232014,0.00961385897709835,0.02627408785258382
letter,Relevant non-target,1000ms,0.554,0.009354206180751615,0.041118302709531845,0.004889393702999825,0.02486493294637789
letter,Relevant non-target,1000ms,0.5549999999999999,-0.028840520244338697,0.033506813899762525,0.011220732454198268,0.024899324816793057
letter,Relevant non-target,1000ms,0.556,0.002763731955351062,0.0156929950763859,0.010398751969981232,0.015132067067017755
letter,Relevant non-target,1000ms,0.5569999999999999,0.0414390638347667,0.03324657528043548,-0.006109739835842867,0.003756282529363587
letter,Relevant non-target,1000ms,0.558,0.025063125540139605,0.0356975455645339,0.0033733602242028557,0.005621120721609839
letter,Relevant non-target,1000ms,0.5589999999999999,0.013098482779547513,0.028530558251345362,0.004574153452353185,0.015787704441814005
letter,Relevant non-target,1000ms,0.56,0.022670757176672073,0.041098451405873516,-0.0020542604380570043,0.015137385083909275
letter,Relevant non-target,1000ms,0.5609999999999999,0.028783539563016602,0.03999259074830457,-0.0012377944016922588,0.011433381035355576
letter,Relevant non-target,1000ms,0.562,0.010851352341604871,0.039724724374302384,-0.0011759929681896253,0.004584515451169317
letter,Relevant non-target,1000ms,0.563,0.0017289732891869138,0.04377157994904744,-0.011593195859594136,0.0013806095682953425
letter,Relevant non-target,1000ms,0.5640000000000001,0.018172554417633647,0.044344611305722016,-0.021609280528413197,0.00053362072431736
letter,Relevant non-target,1000ms,0.565,0.026565157013584518,0.03127812444281035,-0.014662771336776815,0.006657635278073485
letter,Relevant non-target,1000ms,0.5660000000000001,0.00941455377975979,0.016314784384209427,-0.011300202275556436,0.007746183778290484
letter,Relevant non-target,1000ms,0.567,0.005690787241335592,0.013265882746782915,-0.01565523555163547,0.003662796360103315
letter,Relevant non-target,1000ms,0.5680000000000001,0.03843986567301989,0.02591124787475312,-0.019037275141573145,-0.003226409105682527
letter,Relevant non-target,1000ms,0.569,0.03665945069948548,0.053020090450311516,-0.01112365378045208,-0.010674247602280354
letter,Relevant non-target,1000ms,0.5700000000000001,0.022060985095959423,0.05969674313535534,-0.014558689997685892,-0.012149142597581371
letter,Relevant non-target,1000ms,0.571,-0.001037674853643246,0.05389567808497488,-0.018514253071209495,0.0013600629757099956
letter,Relevant non-target,1000ms,0.5720000000000001,-0.020400338327608344,0.03825367148561587,-0.018142940168100596,0.009858913719961471
letter,Relevant non-target,1000ms,0.573,0.024656373619561373,0.045021388799472664,-0.029502741523545817,7.240805591737659e-05
letter,Relevant non-target,1000ms,0.5740000000000001,0.03392454174006988,0.048454271490211344,-0.02734448144359763,-0.01173606732783183
letter,Relevant non-target,1000ms,0.575,0.001198720485986137,0.033264129023626875,-0.009554630495906238,-0.0019034396125947814
letter,Relevant non-target,1000ms,0.5760000000000001,0.006712642325642651,0.03310843153570629,-0.011833184372694603,0.00889935039166105
letter,Relevant non-target,1000ms,0.577,0.028243015905261962,0.05840739229074705,-0.018161364287277396,-0.002901073307702347
letter,Relevant non-target,1000ms,0.5780000000000001,0.032791267367446364,0.06312279868017731,-0.009247089496500617,-0.02036364637489417
letter,Relevant non-target,1000ms,0.579,0.04004546585199251,0.042369571721398984,-0.0038753385121797572,-0.017348335536877535
letter,Relevant non-target,1000ms,0.5800000000000001,0.044361216410858474,0.029035866206145393,0.005070484606752716,-0.005622194337022801
letter,Relevant non-target,1000ms,0.581,0.061688099393955975,0.02937696865660832,0.00783071836653914,-0.010124672904515755
letter,Relevant non-target,1000ms,0.5820000000000001,0.07230319676698603,0.037556763105575104,-0.0010935259366171813,-0.030216566179142784
letter,Relevant non-target,1000ms,0.583,0.05963063806972851,0.03241804103588999,-0.0065494452757723105,-0.038742406686764264
letter,Relevant non-target,1000ms,0.5840000000000001,0.027460551940479944,0.01769079121188047,-0.008017463330288572,-0.03455209838435635
letter,Relevant non-target,1000ms,0.585,0.02267145439869871,0.02844675927842811,0.0074616950443250315,-0.023802520997426746
letter,Relevant non-target,1000ms,0.5860000000000001,0.04358166216844305,0.042149827559423376,-0.00020566226928329267,-0.023428278868087838
letter,Relevant non-target,1000ms,0.587,0.04530741539553151,0.01753293907198704,0.005066177241156917,-0.020971738932598266
letter,Relevant non-target,1000ms,0.5880000000000001,0.011913821390743871,0.0158603838004305,0.008549771676967279,-0.015553748389091567
letter,Relevant non-target,1000ms,0.589,0.0014432048767095726,0.04240335130866136,-0.006218076446574844,-0.010659995383021724
letter,Relevant non-target,1000ms,0.5900000000000001,0.009244714384758202,0.03562020426194403,-0.013194897236429401,0.0019083015144921189
letter,Relevant non-target,1000ms,0.591,0.019810449757416446,0.030033641333092942,-0.0021338123993677907,-0.004374000080721999
letter,Relevant non-target,1000ms,0.5920000000000001,-0.01116875343923604,0.03219536334544534,0.00883182041073483,-0.0012709659650168407
letter,Relevant non-target,1000ms,0.593,-0.009719874568689732,0.028528394253738713,0.0011044858230170416,0.004836782260433782
letter,Relevant non-target,1000ms,0.5940000000000001,0.028015217729386116,0.03176955815052492,-0.0018781947138104074,-0.013384369214607927
letter,Relevant non-target,1000ms,0.595,0.024350525649659345,0.03675796365783782,-0.0011268009899350058,-0.024088113571012565
letter,Relevant non-target,1000ms,0.5960000000000001,0.05522643341416466,0.02605314048636288,0.0013412074354435838,-0.019074210753871845
letter,Relevant non-target,1000ms,0.597,0.06947422495795666,0.021629053534099656,0.005120345475890681,-0.016152109086681802
letter,Relevant non-target,1000ms,0.5980000000000001,0.036997125197695255,0.0110899165519542,0.002789091277652606,-0.024204095452996056
letter,Relevant non-target,1000ms,0.599,0.030841007676751173,0.015686227487434583,-3.3813536610823345e-05,-0.019049445973299953
letter,Relevant non-target,1000ms,0.6000000000000001,0.020727956319024507,0.012145886846813158,-0.00756952274707833,-0.001060639618498334
letter,Relevant non-target,1000ms,0.601,-0.010308546953090294,0.007904645353449754,-0.011060194530498998,-0.011819691054677856
letter,Relevant non-target,1000ms,0.6020000000000001,-0.013434920502055149,0.031553651123095765,0.004553782677178751,-0.028382314624591645
letter,Relevant non-target,1000ms,0.603,0.0015235413023720152,0.03225912858659845,0.011953996904874397,-0.008633215213876597
letter,Relevant non-target,1000ms,0.6040000000000001,0.023031915898462436,0.02453770673542023,0.010697875614131366,-0.004263001456284228
letter,Relevant non-target,1000ms,0.605,0.028901058020908855,0.015988564937619992,0.012394891828616932,-0.01732236003148101
letter,Relevant non-target,1000ms,0.6060000000000001,0.01903469054762786,0.023279127545732217,0.01107952009706633,-0.023876737706853404
letter,Relevant non-target,1000ms,0.607,0.03636803612169944,0.03186067217439281,0.001758205478024868,-0.02323729075345829
letter,Relevant non-target,1000ms,0.6080000000000001,0.03282619408649028,0.027834553718223264,0.009445559241124463,-0.0068230741050771745
letter,Relevant non-target,1000ms,0.609,2.5816104836510046e-05,0.02616873982306677,0.015153443766290605,0.0076581404722782884
letter,Relevant non-target,1000ms,0.6100000000000001,-0.01038416087979801,0.010086967307807287,0.010225849731101378,0.0057208267058188765
letter,Relevant non-target,1000ms,0.611,0.01266057591291752,0.02137753450282715,0.014504157697784199,0.006403217262216748
letter,Relevant non-target,1000ms,0.6120000000000001,0.03988709190606017,0.030201446583895248,0.003032789103823605,0.004761916035269297
letter,Relevant non-target,1000ms,0.613,0.02244786668458749,0.002323740782466573,-0.010374255582951127,0.002191545333365663
letter,Relevant non-target,1000ms,0.6140000000000001,-0.010103549424371042,0.0015774196070236013,-0.005346829351395127,0.0036091902637373765
letter,Relevant non-target,1000ms,0.615,0.02353182665694476,0.0322816953128799,-0.003165053556052802,0.0069252166797790825
letter,Relevant non-target,1000ms,0.6160000000000001,0.039916441034683184,0.031135198086270743,-0.007258068219988113,0.009100409806690336
letter,Relevant non-target,1000ms,0.617,0.002769280831673563,0.000586849623842082,-0.013972624204793525,0.016583443603345936
letter,Relevant non-target,1000ms,0.6180000000000001,0.012186029850697985,-0.0073463073997825,-0.006506208344928303,0.012806367860833669
letter,Relevant non-target,1000ms,0.619,0.01702275735073688,0.002999077363117542,0.011395192905123454,0.0031007131156761784
letter,Relevant non-target,1000ms,0.6200000000000001,-0.008750312109231297,0.00477296208962121,0.005881891937238703,0.017821505964148006
letter,Relevant non-target,1000ms,0.621,-0.00010260940709033771,-0.005247606614229848,0.003066228926543153,0.02268052960955768
letter,Relevant non-target,1000ms,0.6220000000000001,0.016814589082193406,0.0075749196327213955,0.00943019214579351,0.007922396528734605
letter,Relevant non-target,1000ms,0.623,0.0063802545850620025,0.008448721727940048,0.010766075937103974,0.011125262051074848
letter,Relevant non-target,1000ms,0.6240000000000001,0.005544336798878001,0.015960106488054078,0.009330901566565134,0.017810626655134287
letter,Relevant non-target,1000ms,0.625,0.010345653057453155,0.022028422784386142,-0.005766876889051654,0.007564689545974796
letter,Relevant non-target,1000ms,0.6260000000000001,-0.010250831802422157,-0.0018901939599781494,-0.0037436655522322775,0.010501386138792283
letter,Relevant non-target,1000ms,0.627,-0.03614031757576098,0.004215205764496213,-0.01334085619757716,0.028298531090703495
letter,Relevant non-target,1000ms,0.6280000000000001,-0.023944246897542487,0.033171790928021735,-0.010940366602508191,0.02990173759293776
letter,Relevant non-target,1000ms,0.629,-0.006109027436448608,0.018435982513449318,0.002361415884176387,0.013458834762107805
letter,Relevant non-target,1000ms,0.6300000000000001,0.009376869687988098,-0.011782012617191395,-0.004148283685048902,-0.004757093330535019
letter,Relevant non-target,1000ms,0.631,0.035448303520153275,-0.002665297890498834,-0.0020757280670491486,0.005953618098012284
letter,Relevant non-target,1000ms,0.6320000000000001,0.03850886043486395,0.007612579957647352,0.01282115533210239,0.019574179332098884
letter,Relevant non-target,1000ms,0.633,0.038834562520901415,-0.0022188784562248054,0.0005438594427914919,0.00797495506119759
letter,Relevant non-target,1000ms,0.6340000000000001,0.02862787008840914,0.013583963769852292,-0.02137933705935587,0.0023138151336857702
letter,Relevant non-target,1000ms,0.635,0.011467384896938587,0.03728021002292501,-0.020292973268230614,0.008504241029527985
letter,Relevant non-target,1000ms,0.6360000000000001,-0.0014132971255886226,0.019305110851120827,0.004898775807328837,0.012164492514562805
letter,Relevant non-target,1000ms,0.637,0.0011779507544699183,0.025901280168998345,0.0031418975311195405,0.019245788083533784
letter,Relevant non-target,1000ms,0.6380000000000001,0.025946112984606726,0.0650375172265199,-0.01674938090934623,0.01794427312620823
letter,Relevant non-target,1000ms,0.639,0.011829563070004366,0.0665878743579667,-0.029613400605634152,0.025657080001698213
letter,Relevant non-target,1000ms,0.6400000000000001,0.007483879110098542,0.04759263332791714,-0.012599318181156966,0.030552348583307493
letter,Relevant non-target,1000ms,0.641,0.007528997449443786,0.02486681941238791,0.004337317870454478,0.019913916049635143
letter,Relevant non-target,1000ms,0.6420000000000001,-0.00344116963162756,0.019274173899966676,-0.0011888878055778766,0.013214098033573096
letter,Relevant non-target,1000ms,0.643,0.004152751556589983,0.02540730775722221,-0.01181778298516661,0.020697827989701458
letter,Relevant non-target,1000ms,0.6440000000000001,0.0071698622224501,0.01628919240790171,-0.027218795738572468,0.017349104493320586
letter,Relevant non-target,1000ms,0.645,0.0006016222161027684,0.025664556854196732,-0.012990742963229432,0.01700067096832727
letter,Relevant non-target,1000ms,0.6460000000000001,0.000574202323981894,0.03376573375721752,0.007846689381175498,0.024131303944147055
letter,Relevant non-target,1000ms,0.647,-0.0006778659469940593,0.029585179654977534,-0.013556902431970205,0.01913802610780968
letter,Relevant non-target,1000ms,0.6480000000000001,0.00292637426708024,0.03638706780507829,-0.016198014128023932,0.0132311387823298
letter,Relevant non-target,1000ms,0.649,0.0026552559194104237,0.015491187142409525,0.0018540136826078724,0.01590537841628745
letter,Relevant non-target,1000ms,0.6500000000000001,-0.005208329995554907,0.019249745050526155,-0.0057238060557418214,0.01788344624118877
letter,Relevant non-target,1000ms,0.651,-0.0010862316113031463,0.02979827983446912,-0.018876770025272226,0.02063440092930512
letter,Relevant non-target,1000ms,0.6520000000000001,0.012053804311609585,0.00772004506584995,-0.008098909237431283,0.029874990945661484
letter,Relevant non-target,1000ms,0.653,0.03016126592144631,0.00018220954929632925,-0.0023441733333690305,0.02063952655737668
letter,Relevant non-target,1000ms,0.6539999999999999,0.047934636857520266,-0.0029204592852888614,-0.008111817759526338,0.003496807106579805
letter,Relevant non-target,1000ms,0.655,0.028622455713044826,-0.004452045804252507,-0.0002277630870049186,0.004519747195591777
letter,Relevant non-target,1000ms,0.6559999999999999,0.0320370098802091,0.004437834966243001,0.007088295569154103,0.0039378034825968385
letter,Relevant non-target,1000ms,0.657,0.03034035599779286,0.022167557975302798,0.019103789691865367,0.0038110604770950885
letter,Relevant non-target,1000ms,0.6579999999999999,0.012670771075024467,0.025941973651252836,0.011540013119967668,0.0074278239678463795
letter,Relevant non-target,1000ms,0.659,0.03167737323140394,0.025286963122653557,-0.011988656989891633,0.014248423739438675
letter,Relevant non-target,1000ms,0.6599999999999999,0.02627612783554587,0.007134869721366795,-0.004286568460478773,0.009400635771923368
letter,Relevant non-target,1000ms,0.661,-0.010742904367892504,0.024293142346274322,-0.0004841615775513822,0.008689941404357754
letter,Relevant non-target,1000ms,0.6619999999999999,-0.004162042738398447,0.04323095475911551,-0.003308330576949889,0.018715733621622013
letter,Relevant non-target,1000ms,0.663,0.024600347863662296,0.023060021092845936,0.008165564209764746,0.021213250260320674
letter,Relevant non-target,1000ms,0.6639999999999999,0.020607113804013633,0.016609586514570607,0.0021906719188178867,0.011558136131487406
letter,Relevant non-target,1000ms,0.665,0.0232219968790826,0.028988814087547037,-0.02135844818645143,0.006297400237913488
letter,Relevant non-target,1000ms,0.6659999999999999,0.038735670978049995,0.035117177338401195,-0.0047815969883028666,0.008764755455656957
letter,Relevant non-target,1000ms,0.667,0.04001092403170712,0.020543296730227794,0.005337732547936008,0.00308834912053795
letter,Relevant non-target,1000ms,0.6679999999999999,0.012987300286881373,0.00769251102485989,0.003948792200470471,-0.003758153427361752
letter,Relevant non-target,1000ms,0.669,0.0044773439140940036,0.021064788290211692,0.00737670752419291,-0.004413749286610157
letter,Relevant non-target,1000ms,0.6699999999999999,0.014596516183951408,0.026223366663456506,-0.0010471169154241523,-0.0052289995014010065
letter,Relevant non-target,1000ms,0.671,0.025575313396576666,0.005819456447672981,-0.00491915431544972,-0.00018508732888591529
letter,Relevant non-target,1000ms,0.6719999999999999,0.03791030843215002,0.0024698649361814874,-8.215366571882995e-05,-0.0010409485845166364
letter,Relevant non-target,1000ms,0.673,0.03595128411378246,0.014840737217546756,0.003346323621567221,-0.0026854198992430104
letter,Relevant non-target,1000ms,0.6739999999999999,0.04268784982613023,-0.002797901171183744,0.006117889736429715,-0.0031884448819512207
letter,Relevant non-target,1000ms,0.675,0.03498010054371883,-0.0266399954760058,0.01087158089568794,-0.0064295393914415655
letter,Relevant non-target,1000ms,0.6759999999999999,0.02411309685749558,-0.007380821618827119,0.0024527105167450607,-0.008006488364265396
letter,Relevant non-target,1000ms,0.677,0.02934548834275308,0.0077536324957992305,-0.00644975211685962,-0.008352992969346384
letter,Relevant non-target,1000ms,0.6779999999999999,0.035716305466403454,-0.006780410403454498,0.0074767722945108086,-0.006694294660143801
letter,Relevant non-target,1000ms,0.679,0.01515056476902712,-0.0006245673501014548,0.00860349846777753,-0.013714999462207821
letter,Relevant non-target,1000ms,0.6799999999999999,-0.0018835220962999425,0.02842885227884766,-0.01850821635450636,-0.0033700014171287864
letter,Relevant non-target,1000ms,0.681,0.03529296541775586,0.023618520869888148,-0.013581459818689984,0.0023251435379705193
letter,Relevant non-target,1000ms,0.6819999999999999,0.05603768861247232,0.022026338941571508,-0.0002106896870612281,-0.012095224963184766
letter,Relevant non-target,1000ms,0.683,0.03696697520532306,0.03178775007547415,0.008491065149082272,-0.007549913987423862
letter,Relevant non-target,1000ms,0.6839999999999999,0.015828526077456447,0.02676876374270026,0.011403811618132394,0.006728097933807496
letter,Relevant non-target,1000ms,0.685,0.024064471466388692,0.02074473518880495,5.716619623432697e-05,-1.997890493566623e-05
letter,Relevant non-target,1000ms,0.6859999999999999,0.038574298318096625,0.0327589533153691,-0.007274399464836323,-0.01092797516760517
letter,Relevant non-target,1000ms,0.687,0.03145198930259632,0.02873361767762286,0.0013127514584700107,-0.018889956868810058
letter,Relevant non-target,1000ms,0.688,0.018252447072659092,0.013880946228209064,-0.005910784239112587,-0.007112797693419108
letter,Relevant non-target,1000ms,0.6890000000000001,-0.014432131310203622,0.01679563521939026,-0.007829935211335773,0.00689460810847856
letter,Relevant non-target,1000ms,0.69,-0.021301878054911152,0.030165272431562536,-0.003061203147115581,0.0060793562218172835
letter,Relevant non-target,1000ms,0.6910000000000001,-0.008313591578671262,0.03287305371716285,-0.012624472329902686,0.00401552752978971
letter,Relevant non-target,1000ms,0.692,0.002906746488002224,0.015619832789179453,-0.009253452502119298,0.009776709181189358
letter,Relevant non-target,1000ms,0.6930000000000001,0.02521708237779078,-0.004436876512158442,0.0017767039671978684,0.02223241205844184
letter,Relevant non-target,1000ms,0.694,0.029161248594181097,0.013784370426600157,0.005381053612243986,0.009588600887764094
letter,Relevant non-target,1000ms,0.6950000000000001,0.015300838209536526,0.027930081173364946,0.013976081756242022,-0.004876440321459663
letter,Relevant non-target,1000ms,0.696,0.02453826980874263,0.009563164037483227,0.011636171753023663,0.0010752953339673904
letter,Relevant non-target,1000ms,0.6970000000000001,0.04228107076905937,0.01720152678157726,-0.004582316166155187,0.01152502878638689
letter,Relevant non-target,1000ms,0.698,0.03854466330005872,0.02237631400060429,-0.015936099052232075,0.01275845287571435
letter,Relevant non-target,1000ms,0.6990000000000001,0.04372305871627589,-0.0005215026718780755,-0.015869373463087033,0.007087004298664864
letter,Relevant non-target,1000ms,0.7,0.04953450806700734,-0.011077052723147164,-0.006964302835376711,-0.0025075006908370397
letter,Relevant non-target,1000ms,0.7010000000000001,0.036245702500344,0.003817308519998781,0.0005707066614843509,0.0002589670398231628
letter,Relevant non-target,1000ms,0.702,0.010859138528353667,0.016058942392118605,-0.0050967950633602375,0.003199864665967902
letter,Relevant non-target,1000ms,0.7030000000000001,0.0015591938162474771,0.01154772046558572,-0.01159713497699263,0.0013982000329378528
letter,Relevant non-target,1000ms,0.704,0.018730086199289932,0.015510129942409348,-0.007082812553464809,0.00998801637208639
letter,Relevant non-target,1000ms,0.7050000000000001,0.011906036443275154,-0.0014599575969824177,0.0066873301734575105,0.01762139067396909
letter,Relevant non-target,1000ms,0.706,0.005784128606259544,0.009864988110732928,-0.001006798010013922,0.004416531587733628
letter,Relevant non-target,1000ms,0.7070000000000001,0.04326492376806543,0.030432694030505036,-0.010376290527317547,-0.010073634415850794
letter,Relevant non-target,1000ms,0.708,0.052987814713373535,0.008784076395243161,0.005920878921500732,-0.004118222360623786
letter,Relevant non-target,1000ms,0.7090000000000001,0.02468730371699093,0.007414287500494008,-0.004731075200689785,0.01007440780173835
letter,Relevant non-target,1000ms,0.71,0.0121065701907019,0.009149795761439867,-0.013419810501400824,0.009773647880584066
letter,Relevant non-target,1000ms,0.7110000000000001,0.02020097903627341,0.008340449694926904,0.0005170338178477744,0.003468566655016971
letter,Relevant non-target,1000ms,0.712,0.04515803197901643,0.022652782533006333,0.016992526943966572,0.0002245028145647548
letter,Relevant non-target,1000ms,0.7130000000000001,0.05464036888848262,0.010786385767231737,0.013893686289948573,0.0072996721011247285
letter,Relevant non-target,1000ms,0.714,0.0489099142497958,-0.005294069275360319,-0.019034238846170226,0.013045128559827701
letter,Relevant non-target,1000ms,0.7150000000000001,0.04603895302552853,0.011454839870493186,-0.02386190608285363,0.0023454153882705056
letter,Relevant non-target,1000ms,0.716,0.04911602346775897,0.011246994267653134,0.00561084728499127,0.0036218277790705396
letter,Relevant non-target,1000ms,0.7170000000000001,0.047618720866013764,-0.009302869596595058,0.00033179564464050294,0.011187834495293595
letter,Relevant non-target,1000ms,0.718,0.04032667439235893,-0.005998242844607822,-0.02310416752850554,0.008921267889468794
letter,Relevant non-target,1000ms,0.7190000000000001,0.02999027969347851,0.02327284678597121,-0.02753756544002972,-0.0014253504408319416
letter,Relevant non-target,1000ms,0.72,0.017050857249046723,0.016772551429769755,-0.008576652698013306,-0.006483141096769088
letter,Relevant non-target,1000ms,0.7210000000000001,0.016505673791556857,-0.010286429051772388,0.0030648085663243264,-0.005664948568441971
letter,Relevant non-target,1000ms,0.722,0.007271530877933071,-0.008368498380553337,-0.0012996783128815838,-0.008094387148198726
letter,Relevant non-target,1000ms,0.7230000000000001,0.016395578531493128,-0.001573083385156069,0.0054673368154427885,-0.0057735813602219025
letter,Relevant non-target,1000ms,0.724,0.004954370390532641,0.002492749146658296,0.009767714531195074,0.0006583248089705285
letter,Relevant non-target,1000ms,0.7250000000000001,-0.027297469509887273,-0.012651813359763198,0.006626203669305186,0.005970860401069272
letter,Relevant non-target,1000ms,0.726,-0.005794383640457321,-0.010915131559874981,-0.0049222049740492635,0.006088726558724719
letter,Relevant non-target,1000ms,0.7270000000000001,0.03243113461302506,-0.0018593134046047176,-0.010445247061431654,-0.002040762168245069
letter,Relevant non-target,1000ms,0.728,0.034310530429676384,-0.012067683335509153,-0.0025192128989847402,-0.004676049778178108
letter,Relevant non-target,1000ms,0.7290000000000001,0.015240143147932235,-0.02291155735908261,-0.007977671969719926,-0.001501830465609708
letter,Relevant non-target,1000ms,0.73,0.015858998698678618,-0.025543897497811746,-0.014965370426488921,-0.009749711440389816
letter,Relevant non-target,1000ms,0.7310000000000001,0.010943301204593857,-0.02343613890596417,-0.007278565025892792,-0.00760673173350729
letter,Relevant non-target,1000ms,0.732,0.00963982956174827,-0.008966819704336451,-0.005406579371388575,0.0018194298063357092
letter,Relevant non-target,1000ms,0.7330000000000001,0.018546492325452225,-0.005897470089555386,-0.004214148946246774,-0.0005222920774822783
letter,Relevant non-target,1000ms,0.734,0.028935417869638595,-0.018222287026090286,0.00023053751097092625,-0.004224440376377731
letter,Relevant non-target,1000ms,0.7350000000000001,0.020195186865239793,-0.018445493788838686,-0.004588982306089871,-0.0033619288386741663
letter,Relevant non-target,1000ms,0.736,0.007723182708867534,-0.006048297911693889,-0.009159868225766185,-0.0061506681408898325
letter,Relevant non-target,1000ms,0.7370000000000001,-0.008995032397613812,-0.020969014601099057,-0.006682249998788139,0.0015459466460555245
letter,Relevant non-target,1000ms,0.738,-0.022568337212030828,-0.05281506851827098,-0.003054200090874532,0.008273912657871163
letter,Relevant non-target,1000ms,0.7390000000000001,-0.02510253260256739,-0.03614644360074664,-0.0047991421097328185,0.005913997445261274
letter,Relevant non-target,1000ms,0.74,-0.04103202698964328,-0.012294752896374056,-0.0022455903207940914,0.01624643801371324
letter,Relevant non-target,1000ms,0.7410000000000001,-0.044042844339334745,-0.011333456157470844,-0.01011915137610143,0.017063985082464168
letter,Relevant non-target,1000ms,0.742,-0.01991885529704812,-0.00823317909516611,-0.015943220489362947,0.014500004806183242
letter,Relevant non-target,1000ms,0.7430000000000001,0.02207866319453588,-0.006837427686276372,-0.019164528800654144,0.01750586395448847
letter,Relevant non-target,1000ms,0.744,0.0005248293186792444,-0.0019832714352464313,-0.01539528015177129,0.01968634322606978
letter,Relevant non-target,1000ms,0.7450000000000001,-0.02008005434021685,0.0036826780175646797,-0.00879340145503072,0.012335431607560052
letter,Relevant non-target,1000ms,0.746,0.03711462867461421,0.01075270717105824,-0.004024535577498129,-0.006086309886887305
letter,Relevant non-target,1000ms,0.7470000000000001,0.0263030488546339,0.008285943981871508,-0.014927162736676894,-0.0022098931714678444
letter,Relevant non-target,1000ms,0.748,-0.00852982843286065,-0.010109655761208949,-0.01919951250732596,0.015573125781101765
letter,Relevant non-target,1000ms,0.7490000000000001,0.007841572348700483,-0.012256115267382187,-0.013559145885716824,0.01502525667238806
letter,Relevant non-target,1000ms,0.75,-0.003689263245840535,0.01772741732946226,-0.011341136924847617,-0.001303834998381971
