Presentation,Barycenter_Type,Mean,Max,Max_Time,Subject,Region,Relevance,Stimulus,Barycenter_Method
Offset,Original,0.0013325735569463006,2.4372788784380957,290,sub-CA103,CS_PFC,Relevant non-target,object,dtw
Onset,Squared,0.6462697169628436,8.875689256671196,180,sub-CA103,CS_PFC,Relevant non-target,object,dtw
Offset,Squared,0.5197139308854593,5.940328331280462,290,sub-CA103,CS_PFC,Relevant non-target,object,dtw
Onset,Original,0.015238310455953342,2.8282539737195966,302,sub-CA103,CS_PFC_abs,Relevant non-target,object,dtw
Offset,Original,0.034076384636188124,3.37463505005241,125,sub-CA103,CS_PFC_abs,Relevant non-target,object,dtw
Onset,Squared,0.5909872219291784,7.999020539860688,302,sub-CA103,CS_PFC_abs,Relevant non-target,object,dtw
Offset,Squared,0.6736274807949574,11.38816172104223,125,sub-CA103,CS_PFC_abs,Relevant non-target,object,dtw
Onset,Original,0.011003565183466022,2.0686084692765823,457,sub-CA103,CS_VIS,Relevant non-target,object,dtw
Offset,Original,-0.0026212387815430275,2.8883760147358246,156,sub-CA103,CS_VIS,Relevant non-target,object,dtw
Onset,Squared,0.5924331330872735,5.606870345744227,38,sub-CA103,CS_VIS,Relevant non-target,object,dtw
Offset,Squared,0.5479262248440881,8.342716002501204,156,sub-CA103,CS_VIS,Relevant non-target,object,dtw
Onset,Original,0.0185979067957357,2.741465473946878,457,sub-CA103,CS_VIS_abs,Relevant non-target,object,dtw
Offset,Original,0.008677993319508057,4.083591676809491,156,sub-CA103,CS_VIS_abs,Relevant non-target,object,dtw
Onset,Squared,0.5655863656150065,7.51563294484278,457,sub-CA103,CS_VIS_abs,Relevant non-target,object,dtw
Offset,Squared,0.6274356370193728,16.67572098290775,156,sub-CA103,CS_VIS_abs,Relevant non-target,object,dtw
