Presentation,Barycenter_Type,Mean,Max,Max_Time,Subject,Region,Relevance,Stimulus,Barycenter_Method
Offset,Original,-0.016748483367254215,2.3296700298198028,211,sub-CA112,CS_PFC,Relevant non-target,object,dtw
Onset,Squared,0.40750322560504315,4.119376849028799,0,sub-CA112,CS_PFC,Relevant non-target,object,dtw
Offset,Squared,0.6107168875416962,6.192870785502011,304,sub-CA112,CS_PFC,Relevant non-target,object,dtw
Onset,Original,0.014898110427112114,2.299659529471608,734,sub-CA112,CS_PFC_abs,Relevant non-target,object,dtw
Offset,Original,0.010544857159233855,3.0842927050498723,771,sub-CA112,CS_PFC_abs,Relevant non-target,object,dtw
Onset,Squared,0.40970709544659106,5.288433951489577,734,sub-CA112,CS_PFC_abs,Relevant non-target,object,dtw
Offset,Squared,0.6096273045387327,9.512861490423859,771,sub-CA112,CS_PFC_abs,Relevant non-target,object,dtw
Onset,Original,-0.015478984787636535,1.5092702441671482,345,sub-CA112,CS_VIS,Relevant non-target,object,dtw
Offset,Original,0.0011170356850036763,2.0415445364948557,223,sub-CA112,CS_VIS,Relevant non-target,object,dtw
Onset,Squared,0.08732786333735068,3.161534768338379,207,sub-CA112,CS_VIS,Relevant non-target,object,dtw
Offset,Squared,0.24676082781828457,5.847404491487764,34,sub-CA112,CS_VIS,Relevant non-target,object,dtw
Onset,Original,-0.0015196053559068925,2.7063247947147593,266,sub-CA112,CS_VIS_abs,Relevant non-target,object,dtw
Offset,Original,0.006137068030132145,2.973568736670728,115,sub-CA112,CS_VIS_abs,Relevant non-target,object,dtw
Onset,Squared,0.69896175604335,7.324193894487884,266,sub-CA112,CS_VIS_abs,Relevant non-target,object,dtw
Offset,Squared,0.6420880672695036,8.842111031705551,115,sub-CA112,CS_VIS_abs,Relevant non-target,object,dtw
